hw-rankselect-0.13.3.1,real,8.446,0,1,1,11,2,6,64,8,28,107,56,13,6,35,66.0,62.25,66.0,63.0,63.0,60.0,60.5,62.75,66.5,61.5
hw-rankselect-0.13.3.1,user,399.454,0,1,1,11,2,6,64,8,28,107,56,13,6,35,66.0,62.25,66.0,63.0,63.0,60.0,60.5,62.75,66.5,61.5
hw-rankselect-0.13.3.1,sys,225.868,0,1,1,11,2,6,64,8,28,107,56,13,6,35,66.0,62.25,66.0,63.0,63.0,60.0,60.5,62.75,66.5,61.5
hw-rankselect-0.13.3.1,real,7.495,0,2,1,11,2,6,64,8,28,107,56,13,6,35,67.125,62.5,67.125,63.0,63.75,61.0,61.25,63.5,64.75,63.25
hw-rankselect-0.13.3.1,user,355.537,0,2,1,11,2,6,64,8,28,107,56,13,6,35,67.125,62.5,67.125,63.0,63.75,61.0,61.25,63.5,64.75,63.25
hw-rankselect-0.13.3.1,sys,207.687,0,2,1,11,2,6,64,8,28,107,56,13,6,35,67.125,62.5,67.125,63.0,63.75,61.0,61.25,63.5,64.75,63.25
hw-rankselect-0.13.3.1,real,7.544,0,3,1,11,2,6,64,8,28,107,56,13,6,35,67.75,63.25,67.75,65.75,64.5,62.0,61.75,64.5,65.5,63.25
hw-rankselect-0.13.3.1,user,340.861,0,3,1,11,2,6,64,8,28,107,56,13,6,35,67.75,63.25,67.75,65.75,64.5,62.0,61.75,64.5,65.5,63.25
hw-rankselect-0.13.3.1,sys,232.983,0,3,1,11,2,6,64,8,28,107,56,13,6,35,67.75,63.25,67.75,65.75,64.5,62.0,61.75,64.5,65.5,63.25
hw-rankselect-0.13.3.1,real,7.654,0,4,1,11,2,6,64,8,28,107,56,13,6,35,68.375,63.75,68.375,64.25,66.0,62.25,62.25,64.75,65.5,63.5
hw-rankselect-0.13.3.1,user,359.951,0,4,1,11,2,6,64,8,28,107,56,13,6,35,68.375,63.75,68.375,64.25,66.0,62.25,62.25,64.75,65.5,63.5
hw-rankselect-0.13.3.1,sys,213.327,0,4,1,11,2,6,64,8,28,107,56,13,6,35,68.375,63.75,68.375,64.25,66.0,62.25,62.25,64.75,65.5,63.5
hw-rankselect-0.13.3.1,real,7.765,0,5,1,11,2,6,64,8,28,107,56,13,6,35,68.5,64.25,68.5,65.0,65.5,62.75,64.0,65.25,65.75,63.75
hw-rankselect-0.13.3.1,user,377.230,0,5,1,11,2,6,64,8,28,107,56,13,6,35,68.5,64.25,68.5,65.0,65.5,62.75,64.0,65.25,65.75,63.75
hw-rankselect-0.13.3.1,sys,208.915,0,5,1,11,2,6,64,8,28,107,56,13,6,35,68.5,64.25,68.5,65.0,65.5,62.75,64.0,65.25,65.75,63.75
hw-rankselect-0.13.3.1,real,7.986,0,6,1,11,2,6,64,8,28,107,56,13,6,35,69.875,65.0,69.875,66.0,66.5,63.75,63.75,66.25,66.25,67.5
hw-rankselect-0.13.3.1,user,421.157,0,6,1,11,2,6,64,8,28,107,56,13,6,35,69.875,65.0,69.875,66.0,66.5,63.75,63.75,66.25,66.25,67.5
hw-rankselect-0.13.3.1,sys,225.517,0,6,1,11,2,6,64,8,28,107,56,13,6,35,69.875,65.0,69.875,66.0,66.5,63.75,63.75,66.25,66.25,67.5
ListLike-4.6.3,real,22.493,0,1,1,11,2,6,64,8,28,107,56,13,6,35,67.0,60.75,67.0,62.0,62.25,59.0,59.25,61.75,62.5,60.75
ListLike-4.6.3,user,22.163,0,1,1,11,2,6,64,8,28,107,56,13,6,35,67.0,60.75,67.0,62.0,62.25,59.0,59.25,61.75,62.5,60.75
ListLike-4.6.3,sys,0.770,0,1,1,11,2,6,64,8,28,107,56,13,6,35,67.0,60.75,67.0,62.0,62.25,59.0,59.25,61.75,62.5,60.75
ListLike-4.6.3,real,22.383,0,2,1,11,2,6,64,8,28,107,56,13,6,35,66.75,60.25,66.75,61.5,61.75,58.75,58.75,61.5,61.5,60.75
ListLike-4.6.3,user,22.113,0,2,1,11,2,6,64,8,28,107,56,13,6,35,66.75,60.25,66.75,61.5,61.75,58.75,58.75,61.5,61.5,60.75
ListLike-4.6.3,sys,0.678,0,2,1,11,2,6,64,8,28,107,56,13,6,35,66.75,60.25,66.75,61.5,61.75,58.75,58.75,61.5,61.5,60.75
ListLike-4.6.3,real,22.303,0,3,1,11,2,6,64,8,28,107,56,13,6,35,66.0,59.75,66.0,61.25,61.5,58.5,58.5,60.5,61.0,59.5
ListLike-4.6.3,user,21.999,0,3,1,11,2,6,64,8,28,107,56,13,6,35,66.0,59.75,66.0,61.25,61.5,58.5,58.5,60.5,61.0,59.5
ListLike-4.6.3,sys,0.723,0,3,1,11,2,6,64,8,28,107,56,13,6,35,66.0,59.75,66.0,61.25,61.5,58.5,58.5,60.5,61.0,59.5
ListLike-4.6.3,real,22.413,0,4,1,11,2,6,64,8,28,107,56,13,6,35,65.75,59.5,65.75,61.25,61.25,57.75,57.75,60.25,60.25,58.75
